date,sector,close
2026-07-20,NIFTY NEXT 50,72460.05
2026-07-20,NIFTY 100,25286.45
2026-07-20,NIFTY 200,14012.65
2026-07-20,NIFTY MIDCAP 50,18040.15
2026-07-20,NIFTY MIDCAP 100,62801.75
2026-07-20,NIFTY SMALLCAP 100,19326.45
2026-07-20,NIFTY50 DIVIDEND POINTS,141.1
2026-07-20,NIFTY AUTO,27028.35
2026-07-20,NIFTY BANK,57945.0
2026-07-20,NIFTY ENERGY,39663.45
2026-07-20,NIFTY FINANCIAL SERVICES,26574.65
2026-07-20,NIFTY FMCG,49067.45
2026-07-20,NIFTY IT,29161.85
2026-07-20,NIFTY MEDIA,1538.05
2026-07-20,NIFTY METAL,12543.75
2026-07-20,NIFTY MNC,32618.6
2026-07-20,NIFTY PHARMA,26003.15
2026-07-20,NIFTY PSU BANK,8615.1
2026-07-20,NIFTY REALTY,917.5
2026-07-20,NIFTY INDIA CONSUMPTION,11761.4
2026-07-20,NIFTY COMMODITIES,9930.85
2026-07-20,NIFTY DIVIDEND OPPORTUNITIES 50,5870.05
2026-07-20,NIFTY INFRASTRUCTURE,9443.0
2026-07-20,NIFTY PSE,10029.6
2026-07-20,NIFTY SERVICES SECTOR,31199.85
2026-07-20,NIFTY50 SHARIAH,4269.1
2026-07-20,NIFTY500 SHARIAH,6947.2
2026-07-20,NIFTY LOW VOLATILITY 50,24693.5
2026-07-20,NIFTY ALPHA 50,54029.65
2026-07-20,NIFTY HIGH BETA 50,4450.3
2026-07-20,NIFTY100 EQUAL WEIGHT,34678.65
2026-07-20,NIFTY100 LIQUID 15,7524.05
2026-07-20,NIFTY CPSE,6683.85
2026-07-20,NIFTY50 VALUE 20,12053.9
2026-07-20,NIFTY MIDCAP LIQUID 15,16739.95
2026-07-20,NIFTY SHARIAH 25,7953.05
2026-07-20,NIFTY GROWTH SECTORS 15,11127.75
2026-07-20,NIFTY50 TR 1X INVERSE,177.65
2026-07-20,NIFTY50 TR 2X LEVERAGE,18398.05
2026-07-20,NIFTY50 PR 1X INVERSE,218.45
2026-07-20,NIFTY50 PR 2X LEVERAGE,12122.45
2026-07-20,NIFTY100 QUALITY 30,5557.6
2026-07-20,NIFTY100 ALPHA 30,18091.35
2026-07-20,NIFTY500 MULTIFACTOR MQVLV 50,31207.75
2026-07-20,NIFTY ALPHA LOW-VOLATILITY 30,27000.75
2026-07-20,NIFTY500 FLEXICAP QUALITY 30,9923.65
2026-07-20,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,43504.75
2026-07-20,NIFTY500 EQUAL WEIGHT,14927.9
2026-07-20,NIFTY50 EQUAL WEIGHT,32917.15
2026-07-20,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,35460.68
2026-07-20,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,9727.66
2026-07-20,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,14329.95
2026-07-20,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,14196.55
2026-07-20,NIFTY PRIVATE BANK,27861.75
2026-07-20,NIFTY SMALLCAP 50,9611.0
2026-07-20,NIFTY MIDCAP 150,23086.0
2026-07-20,NIFTY MIDCAP SELECT,14779.7
2026-07-20,NIFTY LARGEMIDCAP 250,16711.8
2026-07-20,NIFTY SME EMERGE,14100.5
2026-07-20,NIFTY OIL & GAS,11369.05
2026-07-20,NIFTY FINANCIAL SERVICES 25/50,29010.8
2026-07-20,NIFTY HEALTHCARE INDEX,16489.75
2026-07-20,NIFTY500 MULTICAP 50:25:25,16527.55
2026-07-20,NIFTY MICROCAP 250,25207.4
2026-07-20,NIFTY TOTAL MARKET,13164.75
2026-07-20,NIFTY INDIA DIGITAL,8244.35
2026-07-20,NIFTY MOBILITY,22533.5
2026-07-20,NIFTY INDIA DEFENCE,9364.05
2026-07-20,NIFTY FINANCIAL SERVICES EX-BANK,31996.6
2026-07-20,NIFTY HOUSING,12071.8
2026-07-20,NIFTY TRANSPORTATION & LOGISTICS,25059.0
2026-07-20,NIFTY MIDSMALL FINANCIAL SERVICES,22377.6
2026-07-20,NIFTY MIDSMALL HEALTHCARE,51232.8
2026-07-20,NIFTY MIDSMALL IT & TELECOM,9563.85
2026-07-20,NIFTY MIDSMALL INDIA CONSUMPTION,18950.2
2026-07-20,NIFTY REITS & INVITS,1411.29
2026-07-20,NIFTY CORE HOUSING,15932.45
2026-07-20,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,14733.8
2026-07-20,NIFTY RURAL,15479.5
2026-07-20,NIFTY CAPITAL MARKETS,5413.25
2026-07-20,NIFTY INDIA NEW AGE CONSUMPTION,11769.15
2026-07-20,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),39074.9
2026-07-20,NIFTY INDIA RAILWAYS PSU,2874.0
2026-07-20,NIFTY CONSUMER DURABLES,39681.05
2026-07-20,NIFTY NON-CYCLICAL CONSUMER,15336.1
2026-07-20,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,16507.8
2026-07-20,NIFTY EV & NEW AGE AUTOMOTIVE,3150.55
2026-07-20,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,18469.15
2026-07-20,NIFTY INDIA TOURISM,7961.85
2026-07-20,NIFTY MIDSMALLCAP 400,21244.3
2026-07-20,NIFTY IPO,2292.65
2026-07-20,NIFTY INDIA INTERNET,1342.5
2026-07-20,NIFTY CHEMICALS,30493.25
2026-07-20,NIFTY CONGLOMERATE 50,14922.5
2026-07-20,NIFTY COMMERCIAL & TRANSPORT SERVICES,13703.29
2026-07-20,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,12277.5
2026-07-20,NIFTY INDIA FPI 150,1565.65
2026-07-20,NIFTY NBFC,57866.88
2026-07-20,NIFTY SMALL FINANCE BANKS & MICROFINANCE INSTITUTIONS,1478.7
2026-07-20,NIFTY WAVES,1953.9
2026-07-20,NIFTY SMALLCAP 500,20426.4
2026-07-20,NIFTY CEMENT,15396.4
2026-07-20,NIFTY REITS & REALTY,1965.3
2026-07-20,NIFTY CONSTRUCTION,12396.01
2026-07-20,NIFTY HOSPITALS,4620.53
2026-07-20,NIFTY HOUSING FINANCE,789.84
2026-07-20,NIFTY INSURANCE,1900.75
2026-07-20,NIFTY POWER,9215.74
2026-07-20,NIFTY RETAIL,3019.58
2026-07-20,NIFTY500 HEALTHCARE,21363.45
2026-07-20,NIFTY MIDSMALLCAP400 50:50,20697.45
2026-07-20,NIFTY CONSUMER SERVICES,3500.38
2026-07-20,NIFTY CAPITAL GOODS,16807.78
2026-07-20,NIFTY TELECOMMUNICATIONS,3665.31
2026-07-20,NIFTY SUGAR & ETHANOL,2559.29
2026-07-20,NIFTY500 AHIMSA,3723.44
2026-07-20,NIFTY500 MULTICAP MOMENTUM QUALITY 50,41030.2
2026-07-20,NIFTY100 LOW VOLATILITY 30,20192.25
2026-07-20,NIFTY QUALITY LOW-VOLATILITY 30,16628.15
2026-07-20,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,22965.8
2026-07-20,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,20341.85
2026-07-20,NIFTY200 QUALITY 30,20243.45
2026-07-20,NIFTY MIDCAP150 QUALITY 50,24186.85
2026-07-20,NIFTY200 MOMENTUM 30,30526.7
2026-07-20,NIFTY INDIA MANUFACTURING,15999.0
2026-07-20,NIFTY100 ESG SECTOR LEADERS,4083.05
2026-07-20,NIFTY200 ALPHA 30,26059.05
2026-07-20,NIFTY MIDCAP150 MOMENTUM 50,62563.95
2026-07-20,NIFTY SMALLCAP250 QUALITY 50,25355.45
2026-07-20,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,47432.25
2026-07-20,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,50672.75
2026-07-20,NIFTY500 MOMENTUM 50,53390.3
2026-07-20,NIFTY200 VALUE 30,15218.3
2026-07-20,NIFTY TOP 10 EQUAL WEIGHT,8606.5
2026-07-20,NIFTY TOP 15 EQUAL WEIGHT,9801.3
2026-07-20,NIFTY TOP 20 EQUAL WEIGHT,8773.05
2026-07-20,NIFTY500 QUALITY 50,19812.85
2026-07-20,NIFTY500 LOW VOLATILITY 50,22400.15
2026-07-20,NIFTY100 ESG,4992.55
2026-07-20,NIFTY100 ENHANCED ESG,5026.55
2026-07-20,NIFTY500 VALUE 50,16149.15
2026-07-20,NIFTY 50 FUTURES INDEX,5979.57
2026-07-20,NIFTY 50 ARBITRAGE,2708.74
2026-07-20,NIFTY 50 FUTURES TR INDEX,25989.96
2026-07-20,NIFTY 8-13 YR G-SEC,3047.08
2026-07-20,NIFTY 4-8 YR G-SEC INDEX,3327.5
2026-07-20,NIFTY 11-15 YR G-SEC INDEX,3366.43
2026-07-20,NIFTY 15 YR AND ABOVE G-SEC INDEX,3564.0
2026-07-20,NIFTY COMPOSITE G-SEC INDEX,3137.78
2026-07-20,NIFTY 10 YR BENCHMARK G-SEC,2672.85
2026-07-20,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),878.47
2026-07-20,NIFTY BHARAT BOND INDEX - APRIL 2030,1601.66
2026-07-20,NIFTY BHARAT BOND INDEX - APRIL 2031,1455.89
2026-07-20,NIFTY BHARAT BOND INDEX - APRIL 2032,1323.05
2026-07-20,NIFTY BHARAT BOND INDEX - APRIL 2033,1283.79
2026-07-20,NIFTY 1D RATE INDEX,2582.26
2026-07-20,NIFTY50 USD,8707.6
2025-08-20,NIFTY NEXT 50,68164.3
2025-08-20,NIFTY 100,25689.3
2025-08-20,NIFTY 200,13975.2
2025-08-20,NIFTY MIDCAP 50,16392.35
2025-08-20,NIFTY MIDCAP 100,57930.5
2025-08-20,NIFTY SMALLCAP 100,17968.4
2025-08-20,NIFTY50 DIVIDEND POINTS,203.75
2025-08-20,NIFTY AUTO,25469.25
2025-08-20,NIFTY BANK,55698.5
2025-08-20,NIFTY ENERGY,34847.85
2025-08-20,NIFTY FINANCIAL SERVICES,26487.8
2025-08-20,NIFTY FMCG,56664.05
2025-08-20,NIFTY IT,35690.05
2025-08-20,NIFTY MEDIA,1638.45
2025-08-20,NIFTY METAL,9497.75
2025-08-20,NIFTY MNC,29685.3
2025-08-20,NIFTY PHARMA,21969.5
2025-08-20,NIFTY PSU BANK,7103.55
2025-08-20,NIFTY REALTY,913.85
2025-08-20,NIFTY INDIA CONSUMPTION,12295.2
2025-08-20,NIFTY COMMODITIES,8869.1
2025-08-20,NIFTY DIVIDEND OPPORTUNITIES 50,5954.8
2025-08-20,NIFTY INFRASTRUCTURE,9159.75
2025-08-20,NIFTY PSE,9567.4
2025-08-20,NIFTY SERVICES SECTOR,32778.65
2025-08-20,NIFTY50 SHARIAH,4716.15
2025-08-20,NIFTY500 SHARIAH,7134.75
2025-08-20,NIFTY LOW VOLATILITY 50,25265.05
2025-08-20,NIFTY ALPHA 50,51353.65
2025-08-20,NIFTY HIGH BETA 50,3634.95
2025-08-20,NIFTY100 EQUAL WEIGHT,33003.65
2025-08-20,NIFTY100 LIQUID 15,7053.3
2025-08-20,NIFTY CPSE,6348.35
2025-08-20,NIFTY50 VALUE 20,12672.65
2025-08-20,NIFTY MIDCAP LIQUID 15,15373.55
2025-08-20,NIFTY SHARIAH 25,8352.4
2025-08-20,NIFTY GROWTH SECTORS 15,11806.2
2025-08-20,NIFTY50 TR 1X INVERSE,168.1
2025-08-20,NIFTY50 TR 2X LEVERAGE,20588.05
2025-08-20,NIFTY50 PR 1X INVERSE,205.05
2025-08-20,NIFTY50 PR 2X LEVERAGE,13807.45
2025-08-20,NIFTY100 QUALITY 30,5639.6
2025-08-20,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,11358.01
2025-08-20,NIFTY INDIA FPI 150,1548.37
2025-08-20,NIFTY WAVES,2168.72
2025-08-20,NIFTY500 HEALTHCARE,19057.88
2025-08-20,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,15083.05
2025-08-20,NIFTY PRIVATE BANK,26940.1
2025-08-20,NIFTY SMALLCAP 50,8688.1
2025-08-20,NIFTY MIDCAP 150,21566.1
2025-08-20,NIFTY MIDCAP SELECT,12999.8
2025-08-20,NIFTY LARGEMIDCAP 250,16270.25
2025-08-20,NIFTY SME EMERGE,15251.3
2025-08-20,NIFTY OIL & GAS,11186.05
2025-08-20,NIFTY FINANCIAL SERVICES 25/50,28533.15
2025-08-20,NIFTY HEALTHCARE INDEX,14587.2
2025-08-20,NIFTY500 MULTICAP 50:25:25,16127.2
2025-08-20,NIFTY MICROCAP 250,23703.05
2025-08-20,NIFTY TOTAL MARKET,13024.45
2025-08-20,NIFTY INDIA DIGITAL,9115.2
2025-08-20,NIFTY MOBILITY,21981.95
2025-08-20,NIFTY INDIA DEFENCE,7679.7
2025-08-20,NIFTY FINANCIAL SERVICES EX-BANK,29822.55
2025-08-20,NIFTY HOUSING,11579.75
2025-08-20,NIFTY TRANSPORTATION & LOGISTICS,24889.45
2025-08-20,NIFTY MIDSMALL FINANCIAL SERVICES,18659.35
2025-08-20,NIFTY MIDSMALL HEALTHCARE,44671.0
2025-08-20,NIFTY MIDSMALL IT & TELECOM,9572.6
2025-08-20,NIFTY MIDSMALL INDIA CONSUMPTION,19800.5
2025-08-20,NIFTY REITS & INVITS,1251.96
2025-08-20,NIFTY CORE HOUSING,16525.45
2025-08-20,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,14050.6
2025-08-20,NIFTY RURAL,15319.7
2025-08-20,NIFTY CAPITAL MARKETS,4516.5
2025-08-20,NIFTY INDIA NEW AGE CONSUMPTION,12171.05
2025-08-20,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),36773.4
2025-08-20,NIFTY INDIA RAILWAYS PSU,3492.1
2025-08-20,NIFTY CONSUMER DURABLES,38836.25
2025-08-20,NIFTY NON-CYCLICAL CONSUMER,16728.85
2025-08-20,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,15231.55
2025-08-20,NIFTY EV & NEW AGE AUTOMOTIVE,3031.05
2025-08-20,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,17791.45
2025-08-20,NIFTY INDIA TOURISM,9429.5
2025-08-20,NIFTY MIDSMALLCAP 400,19951.1
2025-08-20,NIFTY IPO,2170.45
2025-08-20,NIFTY INDIA INTERNET,1478.18
2025-08-20,NIFTY CHEMICALS,30301.63
2025-08-20,NIFTY100 LOW VOLATILITY 30,20489.4
2025-08-20,NIFTY QUALITY LOW-VOLATILITY 30,17310.35
2025-08-20,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,22489.3
2025-08-20,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,20874.65
2025-08-20,NIFTY200 QUALITY 30,20744.9
2025-08-20,NIFTY MIDCAP150 QUALITY 50,24487.9
2025-08-20,NIFTY200 MOMENTUM 30,30695.4
2025-08-20,NIFTY INDIA MANUFACTURING,14522.5
2025-08-20,NIFTY100 ESG SECTOR LEADERS,4224.4
2025-08-20,NIFTY200 ALPHA 30,25234.2
2025-08-20,NIFTY MIDCAP150 MOMENTUM 50,61987.95
2025-08-20,NIFTY SMALLCAP250 QUALITY 50,27085.55
2025-08-20,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,45532.1
2025-08-20,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,48528.75
2025-08-20,NIFTY500 MOMENTUM 50,52325.9
2025-08-20,NIFTY200 VALUE 30,12907.45
2025-08-20,NIFTY TOP 10 EQUAL WEIGHT,9441.15
2025-08-20,NIFTY500 MULTICAP MOMENTUM QUALITY 50,41142.8
2025-08-20,NIFTY TOP 15 EQUAL WEIGHT,10296.45
2025-08-20,NIFTY TOP 20 EQUAL WEIGHT,9163.6
2025-08-20,NIFTY500 QUALITY 50,19103.85
2025-08-20,NIFTY500 LOW VOLATILITY 50,21987.8
2025-08-20,NIFTY100 ESG,4978.25
2025-08-20,NIFTY100 ENHANCED ESG,5016.3
2025-08-20,NIFTY500 VALUE 50,14057.15
2025-08-20,NIFTY100 ALPHA 30,18511.6
2025-08-20,NIFTY500 MULTIFACTOR MQVLV 50,30813.2
2025-08-20,NIFTY ALPHA LOW-VOLATILITY 30,26607.65
2025-08-20,NIFTY500 FLEXICAP QUALITY 30,10618.25
2025-08-20,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,42515.31
2025-08-20,NIFTY500 EQUAL WEIGHT,14310.75
2025-08-20,NIFTY50 EQUAL WEIGHT,31817.3
2025-08-20,NIFTY 50 FUTURES INDEX,6556.83
2025-08-20,NIFTY 50 ARBITRAGE,2541.45
2025-08-20,NIFTY 50 FUTURES TR INDEX,26965.54
2025-08-20,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,36185.22
2025-08-20,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,15949.86
2025-08-20,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,8470.84
2025-08-20,NIFTY 8-13 YR G-SEC,2919.78
2025-08-20,NIFTY 4-8 YR G-SEC INDEX,3160.78
2025-08-20,NIFTY 11-15 YR G-SEC INDEX,3191.89
2025-08-20,NIFTY 15 YR AND ABOVE G-SEC INDEX,3427.97
2025-08-20,NIFTY COMPOSITE G-SEC INDEX,3000.85
2025-08-20,NIFTY 10 YR BENCHMARK G-SEC,2585.59
2025-08-20,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),903.16
2025-08-20,NIFTY BHARAT BOND INDEX - APRIL 2030,1536.92
2025-08-20,NIFTY BHARAT BOND INDEX - APRIL 2031,1400.53
2025-08-20,NIFTY BHARAT BOND INDEX - APRIL 2032,1275.77
2025-08-20,NIFTY BHARAT BOND INDEX - APRIL 2033,1238.37
2025-08-20,NIFTY 1D RATE INDEX,2462.88
2025-08-20,NIFTY50 USD,9968.29
2026-08-20,NIFTY NEXT 50,74194.15
2026-08-20,NIFTY 100,25391.85
2026-08-20,NIFTY 200,14098.35
2026-08-20,NIFTY MIDCAP 50,18300.65
2026-08-20,NIFTY MIDCAP 100,63671.55
2026-08-20,NIFTY SMALLCAP 100,19841.45
2026-08-20,NIFTY50 DIVIDEND POINTS,189.56
2026-08-20,NIFTY AUTO,29301.75
2026-08-20,NIFTY BANK,57495.9
2026-08-20,NIFTY ENERGY,38152.0
2026-08-20,NIFTY FINANCIAL SERVICES,26203.9
2026-08-20,NIFTY FMCG,47863.25
2026-08-20,NIFTY IT,30673.05
2026-08-20,NIFTY MEDIA,1621.4
2026-08-20,NIFTY METAL,13060.25
2026-08-20,NIFTY MNC,33211.0
2026-08-20,NIFTY PHARMA,26416.0
2026-08-20,NIFTY PSU BANK,8616.65
2026-08-20,NIFTY REALTY,907.95
2026-08-20,NIFTY INDIA CONSUMPTION,12067.55
2026-08-20,NIFTY COMMODITIES,9783.15
2026-08-20,NIFTY DIVIDEND OPPORTUNITIES 50,5878.35
2026-08-20,NIFTY INFRASTRUCTURE,9349.3
2026-08-20,NIFTY PSE,9743.15
2026-08-20,NIFTY SERVICES SECTOR,30889.8
2026-08-20,NIFTY50 SHARIAH,4278.45
2026-08-20,NIFTY500 SHARIAH,7039.15
2026-08-20,NIFTY LOW VOLATILITY 50,24727.65
2026-08-20,NIFTY ALPHA 50,56149.4
2026-08-20,NIFTY HIGH BETA 50,4516.9
2026-08-20,NIFTY100 EQUAL WEIGHT,35164.95
2026-08-20,NIFTY100 LIQUID 15,7669.0
2026-08-20,NIFTY CPSE,6429.05
2026-08-20,NIFTY50 VALUE 20,11861.05
2026-08-20,NIFTY MIDCAP LIQUID 15,17344.6
2026-08-20,NIFTY SHARIAH 25,8027.4
2026-08-20,NIFTY GROWTH SECTORS 15,11574.95
2026-08-20,NIFTY50 TR 1X INVERSE,177.95
2026-08-20,NIFTY50 TR 2X LEVERAGE,18367.3
2026-08-20,NIFTY50 PR 1X INVERSE,219.3
2026-08-20,NIFTY50 PR 2X LEVERAGE,12054.35
2026-08-20,NIFTY100 QUALITY 30,5714.2
2026-08-20,NIFTY 50 FUTURES INDEX,5964.73
2026-08-20,NIFTY 50 ARBITRAGE,2721.79
2026-08-20,NIFTY 50 FUTURES TR INDEX,26059.26
2026-08-20,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,37967.13
2026-08-20,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,9984.9
2026-08-20,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,14684.77
2026-08-20,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,14548.25
2026-08-20,NIFTY PRIVATE BANK,27449.3
2026-08-20,NIFTY SMALLCAP 50,9901.85
2026-08-20,NIFTY MIDCAP 150,23388.8
2026-08-20,NIFTY MIDCAP SELECT,14877.15
2026-08-20,NIFTY LARGEMIDCAP 250,16856.5
2026-08-20,NIFTY SME EMERGE,14458.25
2026-08-20,NIFTY OIL & GAS,11178.15
2026-08-20,NIFTY FINANCIAL SERVICES 25/50,28494.1
2026-08-20,NIFTY HEALTHCARE INDEX,16465.15
2026-08-20,NIFTY500 MULTICAP 50:25:25,16688.7
2026-08-20,NIFTY MICROCAP 250,26268.65
2026-08-20,NIFTY TOTAL MARKET,13283.25
2026-08-20,NIFTY INDIA DIGITAL,8761.9
2026-08-20,NIFTY MOBILITY,23891.35
2026-08-20,NIFTY INDIA DEFENCE,9801.15
2026-08-20,NIFTY FINANCIAL SERVICES EX-BANK,32647.2
2026-08-20,NIFTY HOUSING,11921.5
2026-08-20,NIFTY TRANSPORTATION & LOGISTICS,26753.7
2026-08-20,NIFTY MIDSMALL FINANCIAL SERVICES,22716.9
2026-08-20,NIFTY MIDSMALL HEALTHCARE,51910.5
2026-08-20,NIFTY MIDSMALL IT & TELECOM,10029.1
2026-08-20,NIFTY MIDSMALL INDIA CONSUMPTION,18962.05
2026-08-20,NIFTY REITS & INVITS,1417.5
2026-08-20,NIFTY CORE HOUSING,15860.9
2026-08-20,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,14641.05
2026-08-20,NIFTY RURAL,15615.65
2026-08-20,NIFTY CAPITAL MARKETS,5399.9
2026-08-20,NIFTY INDIA NEW AGE CONSUMPTION,12264.6
2026-08-20,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),39301.4
2026-08-20,NIFTY INDIA RAILWAYS PSU,2847.75
2026-08-20,NIFTY CONSUMER DURABLES,40504.55
2026-08-20,NIFTY NON-CYCLICAL CONSUMER,15474.7
2026-08-20,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,16991.15
2026-08-20,NIFTY EV & NEW AGE AUTOMOTIVE,3366.4
2026-08-20,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,18683.45
2026-08-20,NIFTY INDIA TOURISM,8050.3
2026-08-20,NIFTY MIDSMALLCAP 400,21554.6
2026-08-20,NIFTY IPO,2389.5
2026-08-20,NIFTY INDIA INTERNET,1450.85
2026-08-20,NIFTY CHEMICALS,30249.5
2026-08-20,NIFTY CONGLOMERATE 50,15397.5
2026-08-20,NIFTY COMMERCIAL & TRANSPORT SERVICES,13388.98
2026-08-20,NIFTY NEXT 100,6106.65
2026-08-20,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,12119.25
2026-08-20,NIFTY INDIA FPI 150,1575.3
2026-08-20,NIFTY NBFC,60255.39
2026-08-20,NIFTY SMALL FINANCE BANKS & MICROFINANCE INSTITUTIONS,1483.24
2026-08-20,NIFTY WAVES,1947.55
2026-08-20,NIFTY SMALLCAP 500,20930.95
2026-08-20,NIFTY CEMENT,14932.85
2026-08-20,NIFTY REITS & REALTY,1952.65
2026-08-20,NIFTY CONSTRUCTION,12066.5
2026-08-20,NIFTY HOSPITALS,4448.58
2026-08-20,NIFTY HOUSING FINANCE,749.87
2026-08-20,NIFTY INSURANCE,1874.37
2026-08-20,NIFTY POWER,8612.14
2026-08-20,NIFTY RETAIL,3183.44
2026-08-20,NIFTY500 HEALTHCARE,21488.15
2026-08-20,NIFTY MIDSMALLCAP400 50:50,21014.0
2026-08-20,NIFTY CONSUMER SERVICES,3705.25
2026-08-20,NIFTY CAPITAL GOODS,17409.49
2026-08-20,NIFTY TELECOMMUNICATIONS,3689.97
2026-08-20,NIFTY SUGAR & ETHANOL,2864.73
2026-08-20,NIFTY500 AHIMSA,3768.97
2026-08-20,NIFTY REITS & INVITS 90:10,1428.1
2026-08-20,NIFTY TOP 15 EQUAL WEIGHT,9855.6
2026-08-20,NIFTY100 LOW VOLATILITY 30,20291.85
2026-08-20,NIFTY QUALITY LOW-VOLATILITY 30,16729.5
2026-08-20,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,23032.05
2026-08-20,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,20255.6
2026-08-20,NIFTY200 QUALITY 30,20652.75
2026-08-20,NIFTY MIDCAP150 QUALITY 50,24761.75
2026-08-20,NIFTY200 MOMENTUM 30,30902.8
2026-08-20,NIFTY INDIA MANUFACTURING,16512.0
2026-08-20,NIFTY100 ESG SECTOR LEADERS,4072.45
2026-08-20,NIFTY200 ALPHA 30,26662.4
2026-08-20,NIFTY MIDCAP150 MOMENTUM 50,63821.05
2026-08-20,NIFTY SMALLCAP250 QUALITY 50,25633.75
2026-08-20,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,48549.75
2026-08-20,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,51873.9
2026-08-20,NIFTY500 MOMENTUM 50,54671.55
2026-08-20,NIFTY200 VALUE 30,14862.1
2026-08-20,NIFTY TOP 10 EQUAL WEIGHT,8614.05
2026-08-20,NIFTY500 MULTICAP MOMENTUM QUALITY 50,41753.25
2026-08-20,NIFTY TOP 20 EQUAL WEIGHT,8933.95
2026-08-20,NIFTY500 QUALITY 50,19803.75
2026-08-20,NIFTY500 LOW VOLATILITY 50,22382.1
2026-08-20,NIFTY100 ESG,5057.95
2026-08-20,NIFTY100 ENHANCED ESG,5091.8
2026-08-20,NIFTY500 VALUE 50,15969.35
2026-08-20,NIFTY100 ALPHA 30,18320.9
2026-08-20,NIFTY500 MULTIFACTOR MQVLV 50,30661.55
2026-08-20,NIFTY ALPHA LOW-VOLATILITY 30,27241.85
2026-08-20,NIFTY500 FLEXICAP QUALITY 30,10181.85
2026-08-20,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,44638.0
2026-08-20,NIFTY500 EQUAL WEIGHT,15109.35
2026-08-20,NIFTY50 EQUAL WEIGHT,33122.1
2026-08-20,NIFTY INDIA DEFENCE EQUAL WEIGHT,9227.87
2026-08-20,NIFTY 8-13 YR G-SEC,3052.41
2026-08-20,NIFTY 4-8 YR G-SEC INDEX,3337.54
2026-08-20,NIFTY 11-15 YR G-SEC INDEX,3381.41
2026-08-20,NIFTY 15 YR AND ABOVE G-SEC INDEX,3570.26
2026-08-20,NIFTY COMPOSITE G-SEC INDEX,3145.03
2026-08-20,NIFTY 10 YR BENCHMARK G-SEC,2671.76
2026-08-20,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),873.08
2026-08-20,NIFTY BHARAT BOND INDEX - APRIL 2030,1610.17
2026-08-20,NIFTY BHARAT BOND INDEX - APRIL 2031,1464.0
2026-08-20,NIFTY BHARAT BOND INDEX - APRIL 2032,1331.16
2026-08-20,NIFTY BHARAT BOND INDEX - APRIL 2033,1291.0
2026-08-20,NIFTY 1D RATE INDEX,2593.4
2026-08-20,NIFTY50 USD,8772.39
2025-10-20,NIFTY NEXT 50,69450.35
2025-10-20,NIFTY 100,26449.75
2025-10-20,NIFTY 200,14377.25
2025-10-20,NIFTY MIDCAP 50,16812.6
2025-10-20,NIFTY MIDCAP 100,59344.5
